본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,연,월,일,요일_찐,개꿀가능성,휴일전날,휴일다음날,대면출근자,중식_밥,중식_메인요리,중식_국
2821,95,204,448,7.0,904.0,2020,1,7,1,0,0,0,2719.0,53,271,108
2821,117,222,7,5.0,740.0,2020,1,8,2,0,0,0,2699.0,9,108,82
2821,124,241,426,7.0,773.0,2020,1,9,3,0,0,0,2690.0,53,20,222
2821,264,262,0,3.0,573.0,2020,1,10,4,0,0,0,2554.0,71,141,107
2821,141,218,526,0.0,945.0,2020,1,13,0,0,0,0,2680.0,53,408,26
2821,96,236,388,0.0,820.0,2020,1,14,1,0,0,0,2725.0,53,386,172
2821,97,235,4,0.0,633.0,2020,1,15,2,0,0,0,2724.0,19,302,190
2821,92,244,390,0.0,761.0,2020,1,16,3,0,0,0,2729.0,53,179,264
2821,242,269,0,0.0,696.0,2020,1,17,4,0,0,0,2579.0,14,376,254
2821,132,199,488,0.0,1075.0,2020,1,20,0,0,0,0,2689.0,53,78,168
2821,96,237,491,0.0,868.0,2020,1,21,1,0,0,0,2725.0,53,137,182
2821,130,232,5,0.0,782.0,2020,1,22,2,0,0,0,2691.0,29,400,112
2821,481,141,38,0.0,685.0,2020,1,23,3,0,1,0,2340.0,53,131,178
2821,284,143,670,0.0,1042.0,2020,1,28,1,0,0,1,2537.0,53,289,280
2821,101,214,4,0.0,1197.0,2020,1,29,2,0,0,0,2720.0,76,354,6
2821,76,261,482,0.0,736.0,2020,1,30,3,0,0,0,2745.0,53,92,78
2821,183,265,0,0.0,623.0,2020,1,31,4,0,0,0,2638.0,13,304,18
2872,101,208,537,1.0,1081.0,2020,2,3,0,0,0,0,2770.0,53,241,108
2872,72,222,471,0.0,849.0,2020,2,4,1,0,0,0,2800.0,53,108,238
2872,62,215,4,0.0,660.0,2020,2,5,2,0,0,0,2810.0,19,286,219
2872,90,233,426,0.0,637.0,2020,2,6,3,0,0,0,2782.0,53,128,184
2872,140,247,2,0.0,539.0,2020,2,7,4,0,0,0,2732.0,49,55,69
2872,65,136,617,0.0,1233.0,2020,2,10,0,0,0,0,2807.0,53,237,95
2872,52,198,748,0.0,1075.0,2020,2,11,1,0,0,0,2820.0,53,143,46
2872,65,210,5,0.0,1173.0,2020,2,12,2,0,0,0,2807.0,8,85,261
2872,71,249,620,0.0,834.0,2020,2,13,3,0,0,0,2801.0,53,106,65
2872,160,273,0,0.0,776.0,2020,2,14,4,0,0,0,2712.0,10,370,104
2872,74,196,722,0.0,1370.0,2020,2,17,0,0,0,0,2798.0,53,312,161
2872,47,239,666,0.0,939.0,2020,2,18,1,0,0,0,2825.0,53,329,236
2872,62,224,1,0.0,930.0,2020,2,19,2,0,0,0,2810.0,15,195,107
2872,78,254,549,0.0,826.0,2020,2,20,3,0,0,0,2794.0,53,22,26
2872,181,277,0,0.0,627.0,2020,2,21,4,0,0,0,2691.0,53,333,73
2872,144,156,846,0.0,1282.0,2020,2,24,0,0,0,0,2728.0,53,112,68
2872,117,158,806,0.0,1238.0,2020,2,25,1,0,0,0,2755.0,53,408,127
2872,109,190,4,0.0,1105.0,2020,2,26,2,0,0,0,2763.0,17,352,261
2872,121,217,667,5.0,1000.0,2020,2,27,3,0,0,0,2746.0,53,78,130
2872,210,234,0,7.0,750.0,2020,2,28,4,0,0,0,2655.0,53,238,178
2950,108,133,786,14.0,1362.0,2020,3,2,0,0,0,1,2828.0,53,233,69
2950,76,185,753,12.0,1074.0,2020,3,3,1,0,0,0,2862.0,53,301,158
2950,74,205,1,19.0,999.0,2020,3,4,2,0,0,0,2857.0,75,30,21
2950,84,232,612,15.0,989.0,2020,3,5,3,0,0,0,2851.0,53,254,108
2950,166,251,0,12.0,642.0,2020,3,6,4,0,0,0,2772.0,6,106,16
2950,91,129,784,16.0,1276.0,2020,3,9,0,0,0,0,2843.0,53,239,247
2950,67,168,678,20.0,1019.0,2020,3,10,1,0,0,0,2863.0,53,18,59
2950,74,197,0,23.0,967.0,2020,3,11,2,0,0,0,2853.0,73,33,106
2950,78,243,555,17.0,804.0,2020,3,12,3,0,0,0,2855.0,53,393,168
2950,165,259,0,20.0,593.0,2020,3,13,4,0,0,0,2765.0,53,127,146
2950,69,138,789,21.0,1284.0,2020,3,16,0,0,0,0,2860.0,53,111,182
2950,61,171,679,20.0,914.0,2020,3,17,1,0,0,0,2869.0,53,340,57
2950,47,210,0,25.0,831.0,2020,3,18,2,0,0,0,2878.0,23,142,229
2950,70,235,560,19.0,829.0,2020,3,19,3,0,0,0,2861.0,53,330,253
2950,176,263,3,135.0,627.0,2020,3,20,4,0,0,0,2639.0,53,359,7
2950,109,178,687,285.0,1110.0,2020,3,23,0,0,0,0,2556.0,53,293,172
2950,131,137,639,303.0,1083.0,2020,3,24,1,0,0,0,2516.0,53,391,153
2950,122,146,1,303.0,1022.0,2020,3,25,2,0,0,0,2525.0,53,176,220
2950,133,133,584,288.0,955.0,2020,3,26,3,0,0,0,2529.0,53,325,118
2950,254,156,0,260.0,839.0,2020,3,27,4,0,0,0,2436.0,26,348,82
2950,230,53,627,488.0,1000.0,2020,3,30,0,0,0,0,2232.0,53,329,212
2950,193,43,528,533.0,859.0,2020,3,31,1,0,0,0,2224.0,53,274,21
2962,228,56,0,420.0,939.0,2020,4,1,2,0,0,0,2314.0,53,205,78
2962,236,89,490,395.0,1009.0,2020,4,2,3,0,0,0,2331.0,53,137,17
2962,350,149,1,340.0,802.0,2020,4,3,4,0,0,0,2272.0,53,51,165
2962,206,152,713,477.0,1161.0,2020,4,6,0,0,0,0,2279.0,53,292,108
2962,164,156,698,490.0,969.0,2020,4,7,1,0,0,0,2308.0,53,404,36
2962,159,172,1,479.0,1032.0,2020,4,8,2,0,0,0,2324.0,17,80,18
2962,154,186,544,488.0,880.0,2020,4,9,3,0,0,0,2320.0,53,235,69
2962,316,209,0,417.0,780.0,2020,4,10,4,0,0,0,2229.0,5,38,103
2962,165,146,619,447.0,1145.0,2020,4,13,0,0,0,0,2350.0,53,344,178
2962,200,176,274,485.0,879.0,2020,4,14,1,0,1,0,2277.0,53,14,275
2962,265,182,498,447.0,947.0,2020,4,16,3,0,0,1,2250.0,53,313,226
2962,325,221,3,389.0,759.0,2020,4,17,4,0,0,0,2248.0,53,188,148
2962,145,143,624,471.0,1089.0,2020,4,20,0,0,0,0,2346.0,53,308,280
2962,126,171,700,450.0,911.0,2020,4,21,1,0,0,0,2386.0,53,305,97
2962,132,204,2,443.0,945.0,2020,4,22,2,0,0,0,2387.0,53,343,41
2962,107,251,518,437.0,880.0,2020,4,23,3,0,0,0,2418.0,53,40,145
2962,232,267,1,387.0,639.0,2020,4,24,4,0,0,0,2343.0,53,361,55
2962,125,192,706,418.0,1223.0,2020,4,27,0,0,0,0,2419.0,53,253,222
2962,118,223,493,410.0,824.0,2020,4,28,1,0,0,0,2434.0,3,61,228
2962,221,250,0,396.0,680.0,2020,4,29,2,0,1,0,2345.0,35,320,175
2962,1113,117,91,189.0,504.0,2020,5,4,0,1,1,0,1660.0,53,203,121
2962,104,177,2,291.0,1254.0,2020,5,6,2,0,0,1,2567.0,53,398,207
2962,76,236,577,285.0,959.0,2020,5,7,3,0,0,0,2601.0,53,414,42
2962,153,265,0,246.0,620.0,2020,5,8,4,0,0,0,2563.0,53,395,180
2962,94,195,659,245.0,1249.0,2020,5,11,0,0,0,0,2623.0,53,73,62
2962,67,230,690,250.0,968.0,2020,5,12,1,0,0,0,2645.0,53,231,192
2962,68,242,0,236.0,844.0,2020,5,13,2,0,0,0,2658.0,53,139,51
2962,71,281,488,212.0,793.0,2020,5,14,3,0,0,0,2679.0,36,187,73
2962,161,296,0,201.0,614.0,2020,5,15,4,0,0,0,2600.0,53,225,221
2962,96,223,701,246.0,1141.0,2020,5,18,0,0,0,0,2620.0,53,325,190
2962,78,235,617,237.0,935.0,2020,5,19,1,0,0,0,2647.0,53,88,76
2962,71,243,0,258.0,791.0,2020,5,20,2,0,0,0,2633.0,21,404,109
2962,63,269,474,218.0,653.0,2020,5,21,3,0,0,0,2681.0,53,329,236
2962,226,277,0,206.0,512.0,2020,5,22,4,0,0,0,2530.0,37,276,82
2962,98,206,732,229.0,1062.0,2020,5,25,0,0,0,0,2635.0,53,333,96
2962,70,220,649,200.0,781.0,2020,5,26,1,0,0,0,2692.0,53,49,172
2962,65,234,2,235.0,704.0,2020,5,27,2,0,0,0,2662.0,9,69,98
2962,66,270,431,212.0,662.0,2020,5,28,3,0,0,0,2684.0,53,299,253
2962,236,284,1,202.0,450.0,2020,5,29,4,0,0,0,2524.0,23,142,219
2956,109,185,612,215.0,1114.0,2020,6,1,0,0,0,0,2632.0,53,78,153
2956,64,231,605,213.0,761.0,2020,6,2,1,0,0,0,2679.0,53,109,68
2956,63,251,0,191.0,693.0,2020,6,3,2,0,0,0,2702.0,62,60,6
2956,71,284,403,208.0,657.0,2020,6,4,3,0,0,0,2677.0,53,238,222
2956,233,291,0,176.0,505.0,2020,6,5,4,0,1,0,2547.0,25,394,43
2956,121,236,566,201.0,1130.0,2020,6,8,0,0,0,0,2634.0,53,296,57
2956,68,253,519,177.0,823.0,2020,6,9,1,0,0,0,2711.0,53,88,171
2956,75,248,4,201.0,719.0,2020,6,10,2,0,0,0,2680.0,15,354,196
2956,82,280,399,172.0,682.0,2020,6,11,3,0,0,0,2702.0,53,55,89
2956,204,303,2,175.0,516.0,2020,6,12,4,0,0,0,2577.0,22,284,259
2997,71,252,9,153.0,866.0,2020,7,1,2,0,0,0,2773.0,53,150,43
2997,82,268,446,152.0,675.0,2020,7,2,3,0,0,0,2763.0,53,402,58
2997,261,288,1,157.0,607.0,2020,7,3,4,0,0,0,2579.0,73,192,64
2997,126,220,626,172.0,1132.0,2020,7,6,0,0,0,0,2699.0,53,343,90
2997,77,242,575,152.0,917.0,2020,7,7,1,0,0,0,2768.0,53,292,100
2997,77,251,7,158.0,847.0,2020,7,8,2,0,0,0,2762.0,53,303,263
2997,99,290,449,159.0,717.0,2020,7,9,3,0,0,0,2739.0,53,88,171
2997,233,290,0,135.0,611.0,2020,7,10,4,0,0,0,2629.0,53,109,86
2997,118,225,632,148.0,1260.0,2020,7,13,0,0,0,0,2731.0,23,142,109
2997,80,224,561,143.0,814.0,2020,7,14,1,0,0,0,2774.0,53,335,14
2997,80,248,4,183.0,842.0,2020,7,15,2,0,0,0,2734.0,31,288,246
2997,102,274,411,166.0,971.0,2020,7,16,3,0,0,0,2729.0,53,397,225
2997,249,291,2,148.0,656.0,2020,7,17,4,0,0,0,2600.0,53,258,31
2997,157,220,518,140.0,1190.0,2020,7,20,0,0,0,0,2700.0,58,112,271
2997,138,222,519,129.0,861.0,2020,7,21,1,0,0,0,2730.0,56,282,51
2997,165,250,9,149.0,823.0,2020,7,22,2,0,0,0,2683.0,58,292,178
2997,156,274,377,134.0,758.0,2020,7,23,3,0,0,0,2707.0,45,62,153
2997,344,281,0,115.0,450.0,2020,7,24,4,0,0,0,2538.0,58,148,265
2997,271,182,728,120.0,1118.0,2020,7,27,0,0,0,0,2606.0,58,274,282
2997,252,213,565,150.0,873.0,2020,7,28,1,0,0,0,2595.0,42,176,270
2997,256,233,11,150.0,871.0,2020,7,29,2,0,0,0,2591.0,58,204,208
2997,346,242,395,130.0,704.0,2020,7,30,3,0,0,0,2521.0,18,403,261
2997,496,261,0,125.0,477.0,2020,7,31,4,0,0,0,2376.0,58,215,233
2989,494,155,446,115.0,1033.0,2020,8,3,0,0,0,0,2380.0,58,291,29
2989,464,172,463,115.0,776.0,2020,8,4,1,0,0,0,2410.0,47,100,45
2989,490,182,7,115.0,720.0,2020,8,5,2,0,0,0,2384.0,58,317,86
2989,482,218,364,109.0,763.0,2020,8,6,3,0,0,0,2398.0,40,337,16
2989,605,239,1,142.0,476.0,2020,8,7,4,0,0,0,2242.0,58,81,186
2989,476,191,548,95.0,1011.0,2020,8,10,0,0,0,0,2418.0,58,221,136
2989,456,188,465,102.0,805.0,2020,8,11,1,0,0,0,2431.0,43,155,79
2989,449,213,12,111.0,701.0,2020,8,12,2,0,0,0,2429.0,58,300,131
2989,504,245,353,112.0,594.0,2020,8,13,3,0,0,0,2373.0,54,186,219
2989,644,256,1,116.0,477.0,2020,8,14,4,0,1,0,2229.0,58,197,66
2989,469,195,534,105.0,971.0,2020,8,18,1,0,0,1,2415.0,46,344,127
2989,420,227,10,126.0,801.0,2020,8,19,2,0,0,0,2443.0,58,164,84
2989,390,232,477,125.0,749.0,2020,8,20,3,0,0,0,2474.0,58,292,164
2989,497,249,0,149.0,514.0,2020,8,21,4,0,0,0,2343.0,58,305,182
2989,302,185,683,249.0,1178.0,2020,8,24,0,0,0,0,2438.0,58,366,115
2989,219,190,757,285.0,1046.0,2020,8,25,1,0,0,0,2485.0,47,362,171
2989,215,197,2,363.0,897.0,2020,8,26,2,0,0,0,2411.0,58,321,41
2989,205,211,575,316.0,963.0,2020,8,27,3,0,0,0,2468.0,40,101,49
2989,320,230,0,297.0,784.0,2020,8,28,4,0,0,0,2372.0,58,239,168
2989,183,163,648,464.0,1243.0,2020,8,31,0,0,0,0,2342.0,58,3,284
3132,73,111,630,527.0,1021.0,2020,9,1,1,0,0,0,2532.0,42,159,208
3132,78,155,0,522.0,1006.0,2020,9,2,2,0,0,0,2532.0,58,73,3
3132,119,195,531,511.0,924.0,2020,9,3,3,0,0,0,2502.0,55,147,87
3132,208,221,3,462.0,746.0,2020,9,4,4,0,0,0,2462.0,58,96,204
3132,122,163,774,439.0,1186.0,2020,9,7,0,0,0,0,2571.0,58,223,179
3132,91,173,730,441.0,986.0,2020,9,8,1,0,0,0,2600.0,4,331,234
3132,102,180,3,424.0,965.0,2020,9,9,2,0,0,0,2606.0,58,255,278
3132,106,220,600,430.0,881.0,2020,9,10,3,0,0,0,2596.0,47,252,62
3132,211,259,2,376.0,661.0,2020,9,11,4,0,0,0,2545.0,58,6,223
3132,102,188,725,368.0,1191.0,2020,9,14,0,0,0,0,2662.0,58,290,117
3132,79,209,676,422.0,855.0,2020,9,15,1,0,0,0,2631.0,41,144,168
3132,72,229,0,361.0,953.0,2020,9,16,2,0,0,0,2699.0,58,177,219
3132,84,245,588,368.0,797.0,2020,9,17,3,0,0,0,2680.0,58,241,10
3132,241,281,1,310.0,570.0,2020,9,18,4,0,0,0,2581.0,44,0,120
3132,105,210,742,354.0,1176.0,2020,9,21,0,0,0,0,2673.0,58,343,206
3132,99,224,600,342.0,908.0,2020,9,22,1,0,0,0,2691.0,47,100,95
3132,88,234,1,345.0,970.0,2020,9,23,2,0,0,0,2699.0,58,305,7
3132,102,262,505,314.0,739.0,2020,9,24,3,0,0,0,2716.0,55,369,134
3132,237,287,1,265.0,540.0,2020,9,25,4,0,0,0,2630.0,58,82,66
3132,985,188,81,142.0,358.0,2020,9,28,0,0,0,0,2005.0,58,291,80
3008,91,131,825,292.0,1252.0,2020,10,5,0,0,0,0,2625.0,58,154,15
3008,64,183,804,279.0,977.0,2020,10,6,1,0,0,0,2665.0,20,135,257
3008,54,232,6,292.0,880.0,2020,10,7,2,0,0,0,2662.0,58,185,39
3008,88,225,734,249.0,923.0,2020,10,8,3,0,1,0,2671.0,43,11,209
3008,105,215,555,221.0,1096.0,2020,10,12,0,0,0,0,2682.0,58,413,34
3008,72,248,534,188.0,839.0,2020,10,13,1,0,0,0,2748.0,47,319,164
3008,68,267,3,171.0,797.0,2020,10,14,2,0,0,0,2769.0,58,12,70
3008,97,269,898,175.0,793.0,2020,10,15,3,0,0,0,2736.0,58,99,277
3008,180,270,4,180.0,660.0,2020,10,16,4,0,0,0,2648.0,58,28,91
3008,143,211,588,135.0,1035.0,2020,10,19,0,0,0,0,2730.0,58,336,186
3008,84,241,518,144.0,851.0,2020,10,20,1,0,0,0,2780.0,55,347,217
3008,107,239,6,160.0,887.0,2020,10,21,2,0,0,0,2741.0,58,7,110
3008,116,271,791,162.0,799.0,2020,10,22,3,0,0,0,2730.0,38,134,22
3008,223,283,2,135.0,648.0,2020,10,23,4,0,0,0,2650.0,58,343,134
3008,156,228,570,144.0,1069.0,2020,10,26,0,0,0,0,2708.0,58,178,86
3008,105,265,496,136.0,839.0,2020,10,27,1,0,0,0,2767.0,42,296,160
3008,105,287,3,138.0,791.0,2020,10,28,2,0,0,0,2765.0,58,43,141
3008,131,298,418,137.0,667.0,2020,10,29,3,0,0,0,2740.0,54,59,0
3008,340,298,1,107.0,398.0,2020,10,30,4,0,0,0,2561.0,58,248,16
3021,162,213,616,132.0,1150.0,2020,11,2,0,0,0,0,2727.0,58,8,67
3021,100,270,530,107.0,810.0,2020,11,3,1,0,0,0,2814.0,47,95,63
3021,112,283,1,123.0,789.0,2020,11,4,2,0,0,0,2786.0,67,341,114
3021,114,306,464,116.0,596.0,2020,11,5,3,0,0,0,2791.0,52,241,276
3021,266,305,1,119.0,459.0,2020,11,6,4,0,0,0,2636.0,58,264,27
3021,144,241,691,131.0,1076.0,2020,11,9,0,0,0,0,2746.0,58,156,179
3021,104,289,526,124.0,784.0,2020,11,10,1,0,0,0,2793.0,41,129,108
3021,105,303,1,115.0,747.0,2020,11,11,2,0,0,0,2801.0,58,52,263
3021,125,308,464,105.0,678.0,2020,11,12,3,0,0,0,2791.0,47,393,134
3021,317,292,0,116.0,529.0,2020,11,13,4,0,0,0,2588.0,58,274,171
3021,164,217,733,128.0,1068.0,2020,11,16,0,0,0,0,2729.0,58,294,270
3021,112,274,691,119.0,784.0,2020,11,17,1,0,0,0,2790.0,55,275,107
3021,93,282,0,123.0,774.0,2020,11,18,2,0,0,0,2805.0,58,15,168
3021,144,277,541,110.0,653.0,2020,11,19,3,0,0,0,2767.0,40,243,186
3021,343,292,0,147.0,747.0,2020,11,20,4,0,0,0,2531.0,58,323,283
3021,198,208,899,261.0,1292.0,2020,11,23,0,0,0,0,2562.0,58,5,183
3021,202,181,878,357.0,1156.0,2020,11,24,1,0,0,0,2462.0,54,363,135
3021,206,191,3,387.0,1146.0,2020,11,25,2,0,0,0,2428.0,58,391,252
3021,230,219,641,391.0,1034.0,2020,11,26,3,0,0,0,2400.0,39,130,230
3021,406,235,2,301.0,895.0,2020,11,27,4,0,0,0,2314.0,58,299,258
3021,253,148,798,345.0,1273.0,2020,11,30,0,0,0,0,2423.0,58,77,25
2990,204,161,878,408.0,1324.0,2020,12,1,1,0,0,0,2378.0,55,14,29
2990,223,157,5,398.0,1188.0,2020,12,2,2,0,0,0,2369.0,0,165,261
2990,242,219,667,361.0,1059.0,2020,12,3,3,0,0,0,2387.0,57,305,68
2990,427,233,3,292.0,858.0,2020,12,4,4,0,0,0,2271.0,58,1,222
2990,211,185,941,339.0,1317.0,2020,12,7,0,0,0,0,2440.0,58,201,220
2990,172,182,852,377.0,1138.0,2020,12,8,1,0,0,0,2441.0,42,412,208
2990,199,191,2,419.0,994.0,2020,12,9,2,0,0,0,2372.0,58,148,268
2990,212,229,683,337.0,975.0,2020,12,10,3,0,0,0,2441.0,47,323,134
2990,398,228,0,292.0,742.0,2020,12,11,4,0,0,0,2300.0,58,82,26
2990,221,142,892,336.0,1329.0,2020,12,14,0,0,0,0,2433.0,58,9,1
2990,203,179,814,400.0,1202.0,2020,12,15,1,0,0,0,2387.0,54,369,24
2990,195,187,1,359.0,1135.0,2020,12,16,2,0,0,0,2436.0,58,396,2
2990,226,184,653,334.0,1096.0,2020,12,17,3,0,0,0,2430.0,58,10,4
2990,403,196,1,307.0,917.0,2020,12,18,4,0,0,0,2280.0,58,260,64
2990,248,153,526,339.0,1256.0,2020,12,21,0,0,0,0,2403.0,58,296,116
2990,270,171,362,330.0,984.0,2020,12,22,1,0,0,0,2390.0,54,383,92
2990,402,193,5,324.0,768.0,2020,12,23,2,0,0,0,2264.0,58,2,16
2990,777,160,24,273.0,591.0,2020,12,24,3,0,1,0,1940.0,1,291,269
2983,92,91,490,340.0,1405.0,2021,1,4,0,0,0,0,2551.0,58,191,150
2983,99,156,500,390.0,1128.0,2021,1,5,1,0,0,0,2494.0,46,114,218
2983,85,156,11,433.0,1014.0,2021,1,6,2,0,0,0,2465.0,58,70,193
2983,98,182,413,421.0,1040.0,2021,1,7,3,0,0,0,2464.0,47,176,179
2983,255,218,0,373.0,726.0,2021,1,8,4,0,0,0,2355.0,58,153,251
2983,105,158,517,369.0,1257.0,2021,1,11,0,0,0,0,2509.0,58,291,108
2983,83,168,433,404.0,963.0,2021,1,12,1,0,0,0,2496.0,40,13,68
2983,80,175,8,393.0,913.0,2021,1,13,2,0,0,0,2510.0,58,115,171
2983,90,205,428,370.0,1038.0,2021,1,14,3,0,0,0,2523.0,54,231,249
2983,229,222,0,339.0,702.0,2021,1,15,4,0,0,0,2415.0,58,45,136
2983,67,163,509,357.0,1277.0,2021,1,18,0,0,0,0,2559.0,58,343,182
2983,62,176,508,372.0,1038.0,2021,1,19,1,0,0,0,2549.0,42,202,86
2983,75,198,4,391.0,1093.0,2021,1,20,2,0,0,0,2517.0,58,265,178
2983,92,231,462,351.0,832.0,2021,1,21,3,0,0,0,2540.0,47,129,45
2983,255,248,1,303.0,579.0,2021,1,22,4,0,0,0,2425.0,68,307,19
2983,107,153,616,327.0,1145.0,2021,1,25,0,0,0,0,2549.0,58,107,227
2983,69,183,551,362.0,1015.0,2021,1,26,1,0,0,0,2552.0,41,54,73
